City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date,Description
0,Punta Arenas,-53.15,-70.9167,48.31,71,75,8.05,CL,2022-02-02 22:50:20,broken clouds
1,Berlevag,70.8578,29.0864,26.85,64,100,11.88,NO,2022-02-02 22:51:56,light snow
2,Ponta Do Sol,32.6667,-17.1,67.01,77,100,6.08,PT,2022-02-02 22:49:14,overcast clouds
3,Bilibino,68.0546,166.4372,-6.84,63,49,4.9,RU,2022-02-02 22:51:57,scattered clouds
4,Carnarvon,-24.8667,113.6333,77.07,88,67,11.5,AU,2022-02-02 22:50:11,broken clouds
5,Lorengau,-2.0226,147.2712,80.26,80,100,11.54,PG,2022-02-02 22:48:56,light rain
6,Busselton,-33.65,115.3333,68.04,44,100,14.58,AU,2022-02-02 22:51:57,overcast clouds
7,Lebu,-37.6167,-73.65,62.28,83,50,11.03,CL,2022-02-02 22:50:20,scattered clouds
8,Avarua,-21.2078,-159.775,84.25,79,40,18.41,CK,2022-02-02 22:49:25,scattered clouds
9,Ushuaia,-54.8,-68.3,44.26,57,75,25.32,AR,2022-02-02 22:51:58,broken clouds
10,Torbay,47.6666,-52.7314,24.39,85,20,8.05,CA,2022-02-02 22:51:36,few clouds
11,Yellowknife,62.456,-114.3525,-24.45,75,20,3.44,CA,2022-02-02 22:51:32,few clouds
12,Victoria,22.2855,114.1577,59.95,93,100,1.01,HK,2022-02-02 22:48:18,overcast clouds
13,Albany,42.6001,-73.9662,42.48,77,86,5.55,US,2022-02-02 22:51:59,overcast clouds
14,Sortland,68.6949,15.4162,19.58,79,99,4.41,NO,2022-02-02 22:51:59,overcast clouds
15,Qasigiannguit,68.8193,-51.1922,-10.7,65,66,11.81,GL,2022-02-02 22:50:49,broken clouds
16,Roma,43.2128,-75.4557,42.66,67,0,8.05,US,2022-02-02 22:52:00,clear sky
17,Dikson,73.5069,80.5464,-8.01,98,93,10.04,RU,2022-02-02 22:52:00,overcast clouds
18,Barrow,71.2906,-156.7887,-20.18,69,0,3.44,US,2022-02-02 22:49:30,clear sky
19,Chumikan,54.7183,135.315,-13.32,87,78,12.41,RU,2022-02-02 22:52:01,broken clouds
20,Lokoja,7.8024,6.743,79.29,18,9,2.75,NG,2022-02-02 22:52:01,clear sky
21,Hermanus,-34.4187,19.2345,65.89,87,4,12.1,ZA,2022-02-02 22:51:38,clear sky
22,Cherskiy,68.75,161.3,-16.02,67,60,0.94,RU,2022-02-02 22:52:02,broken clouds
23,Castro,-24.7911,-50.0119,65.95,92,40,5.7,BR,2022-02-02 22:49:36,scattered clouds
24,Tazovskiy,67.4667,78.7,-14.57,99,95,9.08,RU,2022-02-02 22:52:02,overcast clouds
25,Severo-Kurilsk,50.6789,156.125,29.14,78,98,7.54,RU,2022-02-02 22:48:42,overcast clouds
26,Ribeira Grande,38.5167,-28.7,59.68,74,9,9.6,PT,2022-02-02 22:52:03,clear sky
27,Ahipara,-35.1667,173.1667,75.31,68,100,13.33,NZ,2022-02-02 22:52:03,overcast clouds
28,Huambo,-12.7761,15.7392,63.79,74,92,3.0,AO,2022-02-02 22:51:25,overcast clouds
29,Sorland,67.667,12.6934,28.53,59,100,15.55,NO,2022-02-02 22:52:04,overcast clouds
30,Camacha,33.0833,-16.3333,63.54,94,40,10.36,PT,2022-02-02 22:52:04,scattered clouds
31,Guerrero Negro,27.9769,-114.0611,64.6,44,2,13.82,MX,2022-02-02 22:47:25,clear sky
32,Rikitea,-23.1203,-134.9692,78.66,72,100,7.27,PF,2022-02-02 22:52:05,overcast clouds
33,Bredasdorp,-34.5322,20.0403,69.12,73,39,1.14,ZA,2022-02-02 22:52:05,scattered clouds
34,Mar Del Plata,-38.0023,-57.5575,78.82,61,0,6.91,AR,2022-02-02 22:48:43,clear sky
35,Bay Saint Louis,30.3088,-89.33,67.14,98,100,7.14,US,2022-02-02 22:51:05,overcast clouds
36,Bilma,18.6853,12.9164,59.65,18,0,17.36,NE,2022-02-02 22:52:06,clear sky
37,Iqaluit,63.7506,-68.5145,8.33,85,100,9.22,CA,2022-02-02 22:52:06,light snow
38,Alta Floresta,-9.8756,-56.0861,75.02,100,100,1.14,BR,2022-02-02 22:50:07,overcast clouds
39,Atocha,-20.9333,-66.2333,54.55,58,42,9.42,BO,2022-02-02 22:52:07,scattered clouds
40,Laguna,38.421,-121.4238,62.4,28,0,8.99,US,2022-02-02 22:49:15,clear sky
41,Mataura,-46.1927,168.8643,58.48,92,100,3.98,NZ,2022-02-02 22:49:15,light rain
42,Straumen,63.8709,11.2999,27.63,91,100,5.26,NO,2022-02-02 22:49:24,overcast clouds
43,Sovetskiy,61.3614,63.5842,20.98,95,100,6.22,RU,2022-02-02 22:52:08,overcast clouds
44,Waipawa,-41.4122,175.5153,74.03,57,92,12.35,NZ,2022-02-02 22:50:25,overcast clouds
45,Port Blair,11.6667,92.75,77.04,78,20,4.61,IN,2022-02-02 22:52:09,mist
46,Alyangula,-13.8483,136.4192,82.27,83,100,11.5,AU,2022-02-02 22:52:09,overcast clouds
47,Atuona,-9.8,-139.0333,78.39,76,94,15.35,PF,2022-02-02 22:52:09,light rain
48,Cabatuan,10.8794,122.486,75.02,90,98,10.85,PH,2022-02-02 22:52:10,overcast clouds
49,Casa Nova,-9.4167,-41.1333,80.58,47,92,4.92,BR,2022-02-02 22:52:12,overcast clouds
50,Ramjibanpur,22.8333,87.6167,62.65,63,0,5.32,IN,2022-02-02 22:53:10,clear sky
51,Komsomolskiy,40.4272,71.7189,38.12,81,75,4.61,UZ,2022-02-02 22:51:55,broken clouds
52,Ballina,-28.8667,153.5667,75.16,96,100,6.91,AU,2022-02-02 22:53:11,overcast clouds
53,Brenham,30.1669,-96.3977,73.08,72,100,6.91,US,2022-02-02 22:53:11,mist
54,Villa Carlos Paz,-31.4241,-64.4978,77.05,34,95,1.01,AR,2022-02-02 22:51:42,overcast clouds
55,Cabo San Lucas,22.8909,-109.9124,75.51,69,27,3.0,MX,2022-02-02 22:51:30,scattered clouds
56,Dunhua,43.3725,128.2425,-3.86,93,30,5.5,CN,2022-02-02 22:53:12,scattered clouds
57,Haradok,55.4624,29.9816,23.54,97,100,3.94,BY,2022-02-02 22:53:12,light snow
58,Namibe,-15.1961,12.1522,72.5,71,84,10.76,AO,2022-02-02 22:53:13,broken clouds
59,Cockburn Town,21.4612,-71.1419,73.36,83,75,16.11,TC,2022-02-02 22:53:13,broken clouds
60,Cape Town,-33.9258,18.4232,66.11,91,40,1.01,ZA,2022-02-02 22:53:14,scattered clouds
61,Saskylakh,71.9167,114.0833,-30.6,100,28,3.04,RU,2022-02-02 22:53:14,scattered clouds
62,Vila Velha,-20.3297,-40.2925,80.55,82,0,4.61,BR,2022-02-02 22:49:52,clear sky
63,Esperance,-33.8667,121.9,58.84,64,4,16.13,AU,2022-02-02 22:50:03,clear sky
64,Canon City,38.441,-105.2424,18.18,86,100,5.99,US,2022-02-02 22:53:15,overcast clouds
65,Black River,18.0264,-77.8487,80.6,76,7,8.5,JM,2022-02-02 22:53:16,clear sky
66,Ilulissat,69.2167,-51.1,-8.21,55,88,16.73,GL,2022-02-02 22:53:16,overcast clouds
67,Codrington,-38.2667,141.9667,59.79,63,89,14.38,AU,2022-02-02 22:53:10,overcast clouds
68,Cedro,-6.6067,-39.0622,78.66,43,59,2.8,BR,2022-02-02 22:53:17,broken clouds
69,Dwarka,22.2394,68.9678,72.77,81,4,17.45,IN,2022-02-02 22:53:17,clear sky
70,Baie-Comeau,49.2168,-68.1489,33.8,93,100,8.05,CA,2022-02-02 22:53:18,overcast clouds
71,Pokhara,28.2333,83.9833,50.07,74,94,2.13,NP,2022-02-02 22:53:18,overcast clouds
72,Aloleng,16.1307,119.7824,75.42,74,7,9.93,PH,2022-02-02 22:53:18,clear sky
73,Khatanga,71.9667,102.5,-36.31,98,51,2.13,RU,2022-02-02 22:53:19,broken clouds
74,Parker,32.7668,-97.8003,35.91,92,100,5.99,US,2022-02-02 22:53:19,snow
75,Tomatlan,19.9333,-105.25,81.0,37,0,9.71,MX,2022-02-02 22:53:16,clear sky
76,Hobart,-42.8794,147.3294,61.05,58,75,1.99,AU,2022-02-02 22:53:20,broken clouds
77,Tuktoyaktuk,69.4541,-133.0374,-22.0,76,75,13.8,CA,2022-02-02 22:53:20,light snow
78,Chuy,-33.6971,-53.4616,71.89,81,0,12.88,UY,2022-02-02 22:51:09,clear sky
79,Puerto Ayora,-0.7393,-90.3518,82.36,89,31,4.0,EC,2022-02-02 22:48:51,scattered clouds
80,Fortuna,40.5982,-124.1573,58.48,73,0,3.0,US,2022-02-02 22:53:21,clear sky
81,Kattivakkam,13.2167,80.3167,76.06,76,6,4.5,IN,2022-02-02 22:53:21,clear sky
82,Asau,46.4333,26.4,22.28,89,87,6.24,RO,2022-02-02 22:51:25,overcast clouds
83,Kamiiso,41.8167,140.65,25.18,93,75,3.44,JP,2022-02-02 22:53:22,broken clouds
84,Batticaloa,7.7102,81.6924,76.14,70,77,2.64,LK,2022-02-02 22:53:22,broken clouds
85,Kirakira,-10.4544,161.9205,83.66,77,100,7.78,SB,2022-02-02 22:53:23,moderate rain
86,Kutum,14.2,24.6667,65.14,22,39,9.91,SD,2022-02-02 22:53:23,scattered clouds
87,Rio Gallegos,-51.6226,-69.2181,60.85,59,75,13.8,AR,2022-02-02 22:53:24,broken clouds
88,Shache,38.4167,77.2406,28.17,44,100,2.1,CN,2022-02-02 22:53:24,overcast clouds
89,Coquimbo,-29.9533,-71.3436,67.73,72,0,9.22,CL,2022-02-02 22:53:24,clear sky
90,Bluff,-46.6,168.3333,58.8,64,100,17.2,NZ,2022-02-02 22:53:25,overcast clouds
91,Butaritari,3.0707,172.7902,81.66,79,28,17.27,KI,2022-02-02 22:53:25,light rain
92,Port Alfred,-33.5906,26.891,73.44,96,100,7.96,ZA,2022-02-02 22:49:35,heavy intensity rain
93,Bethel,41.3712,-73.414,41.59,100,100,1.86,US,2022-02-02 22:52:50,overcast clouds
94,Alekseyevka,50.6309,38.6903,32.88,99,100,4.18,RU,2022-02-02 22:54:26,snow
95,Touros,-5.1989,-35.4608,83.3,72,33,12.86,BR,2022-02-02 22:52:23,scattered clouds
96,Avera,33.194,-82.5271,63.91,77,93,5.79,US,2022-02-02 22:54:26,overcast clouds
97,New Norfolk,-42.7826,147.0587,60.71,53,74,4.0,AU,2022-02-02 22:52:40,broken clouds
98,Miguel Auza,24.2933,-103.4503,69.94,19,7,22.12,MX,2022-02-02 22:54:27,clear sky
99,Heihe,50.2441,127.4902,-3.42,85,10,9.01,CN,2022-02-02 22:52:45,clear sky
100,Puerto Penasco,31.3167,-113.5333,59.92,14,0,14.0,MX,2022-02-02 22:54:28,clear sky
101,Kinel-Cherkassy,53.4706,51.4743,30.45,97,100,16.2,RU,2022-02-02 22:54:28,snow
102,Kaitangata,-46.2817,169.8464,54.03,94,100,5.06,NZ,2022-02-02 22:54:28,heavy intensity rain
103,Purranque,-40.9167,-73.1667,79.93,54,70,6.26,CL,2022-02-02 22:54:29,broken clouds
104,Talnakh,69.4865,88.3972,-7.55,99,93,6.22,RU,2022-02-02 22:51:39,overcast clouds
105,Hit,33.6416,42.8251,50.68,44,100,3.47,IQ,2022-02-02 22:54:29,overcast clouds
106,Olafsvik,64.8945,-23.7142,30.25,52,98,4.27,IS,2022-02-02 22:52:29,snow
107,Buala,-8.145,159.5921,81.88,80,100,8.34,SB,2022-02-02 22:54:01,moderate rain
108,Mahebourg,-20.4081,57.7,80.26,94,75,31.07,MU,2022-02-02 22:52:41,moderate rain
109,Bengkulu,-3.8004,102.2655,76.14,88,95,4.97,ID,2022-02-02 22:54:30,overcast clouds
110,Kruisfontein,-34.0033,24.7314,68.88,92,100,7.38,ZA,2022-02-02 22:54:31,light rain
111,Jamestown,42.097,-79.2353,39.09,67,100,1.99,US,2022-02-02 22:52:05,light rain
112,Havre-Saint-Pierre,50.2334,-63.5986,26.6,86,100,13.8,CA,2022-02-02 22:54:31,overcast clouds
113,The Pas,53.8251,-101.2541,-11.18,53,0,11.5,CA,2022-02-02 22:54:31,clear sky
114,Gannan,47.9147,123.5031,-6.12,85,24,6.24,CN,2022-02-02 22:54:32,few clouds
115,Zambezi,-13.5432,23.1047,66.25,86,100,2.89,ZM,2022-02-02 22:54:32,light rain
116,Luganville,-15.5333,167.1667,85.48,70,66,0.65,VU,2022-02-02 22:54:33,broken clouds
117,Baghdad,33.3406,44.4009,42.71,93,0,2.3,IQ,2022-02-02 22:54:33,clear sky
118,Vaini,-21.2,-175.2,86.16,74,40,5.75,TO,2022-02-02 22:52:44,scattered clouds
119,Aromashevo,56.8602,68.6375,12.65,97,98,8.19,RU,2022-02-02 22:54:33,overcast clouds
120,Belaya Gora,68.5333,146.4167,-29.33,100,92,2.82,RU,2022-02-02 22:54:34,overcast clouds
121,Ordzhonikidze,52.4411,61.7408,16.95,92,100,8.28,KZ,2022-02-02 22:54:34,overcast clouds
122,Coffs Harbour,-30.3,153.1333,71.87,94,75,12.66,AU,2022-02-02 22:54:35,broken clouds
123,Flinders,-34.5833,150.8552,69.19,69,76,11.99,AU,2022-02-02 22:54:35,broken clouds
124,Arraial Do Cabo,-22.9661,-42.0278,76.96,94,75,3.44,BR,2022-02-02 22:54:36,broken clouds
125,Nizwa,22.9333,57.5333,65.39,55,1,5.1,OM,2022-02-02 22:54:36,clear sky
126,Kindu,-2.95,25.95,69.08,88,100,0.67,CD,2022-02-02 22:54:36,overcast clouds
127,Cidreira,-30.1811,-50.2056,75.67,84,0,19.15,BR,2022-02-02 22:50:15,clear sky
128,Colesberg,-30.72,25.0972,69.73,74,46,14.72,ZA,2022-02-02 22:54:37,moderate rain
129,Itzehoe,53.921,9.5153,40.05,91,93,9.22,DE,2022-02-02 22:54:37,overcast clouds
130,Constitucion,-35.3333,-72.4167,62.73,77,38,7.92,CL,2022-02-02 22:50:01,scattered clouds
131,Bambous Virieux,-20.3428,57.7575,80.22,94,75,31.07,MU,2022-02-02 22:54:38,moderate rain
132,Twentynine Palms,34.1356,-116.0542,56.16,14,0,8.99,US,2022-02-02 22:54:38,clear sky
133,Geraldton,-28.7667,114.6,84.61,17,0,24.16,AU,2022-02-02 22:54:38,clear sky
134,Muravlenko,63.7898,74.523,13.78,95,100,11.41,RU,2022-02-02 22:54:39,light snow
135,San Cristobal,7.7669,-72.225,78.98,41,21,3.22,VE,2022-02-02 22:51:57,few clouds
136,El Paraiso,13.8667,-86.55,81.84,31,1,7.74,HN,2022-02-02 22:54:39,clear sky
137,Sfantu Gheorghe,45.8667,25.7833,29.82,98,100,2.42,RO,2022-02-02 22:54:40,light snow
138,Whitecourt,54.1502,-115.6855,-4.76,65,75,10.36,CA,2022-02-02 22:49:46,broken clouds
139,Guaratinga,-16.5667,-39.5667,79.47,95,94,3.4,BR,2022-02-02 22:54:40,overcast clouds
140,Saint-Philippe,-21.3585,55.7679,80.19,95,100,36.08,RE,2022-02-02 22:55:17,heavy intensity rain
141,Georgetown,5.4112,100.3354,80.53,90,20,3.0,MY,2022-02-02 22:54:37,few clouds
142,Airai,-8.9266,125.4092,62.89,85,100,2.77,TL,2022-02-02 22:51:43,moderate rain
143,Thompson,55.7435,-97.8558,-9.24,59,20,12.66,CA,2022-02-02 22:55:41,few clouds
144,Cordoba,-31.4135,-64.1811,80.42,68,40,8.05,AR,2022-02-02 22:51:36,scattered clouds
145,Tilichiki,60.4667,166.1,2.55,82,100,10.56,RU,2022-02-02 22:55:42,overcast clouds
146,Port Lincoln,-34.7333,135.8667,64.8,68,23,16.31,AU,2022-02-02 22:55:42,few clouds
147,Upernavik,72.7868,-56.1549,-8.32,67,97,9.95,GL,2022-02-02 22:55:42,overcast clouds
148,Ranong,9.9658,98.6348,76.95,84,54,3.89,TH,2022-02-02 22:55:43,broken clouds
149,Paita,-5.0892,-81.1144,81.16,72,3,19.3,PE,2022-02-02 22:55:43,clear sky
150,Belaya Kholunitsa,58.84,50.8528,20.44,94,100,7.7,RU,2022-02-02 22:55:44,snow
151,San Bartolome De Tirajana,27.9248,-15.5733,61.27,71,20,26.46,ES,2022-02-02 22:55:44,few clouds
152,Ixtapa,20.7,-105.2,75.22,73,1,5.01,MX,2022-02-02 22:50:52,clear sky
153,Norman Wells,65.282,-126.8329,-21.96,69,75,13.8,CA,2022-02-02 22:50:45,broken clouds
154,Hilo,19.7297,-155.09,79.11,80,28,3.0,US,2022-02-02 22:55:45,scattered clouds
155,Nhulunbuy,-12.2333,136.7667,83.01,83,100,10.36,AU,2022-02-02 22:51:47,overcast clouds
156,Port Elizabeth,-33.918,25.5701,71.1,100,75,8.05,ZA,2022-02-02 22:55:28,broken clouds
157,Nalut,30.3333,10.85,44.62,55,1,9.98,LY,2022-02-02 22:55:45,clear sky
158,Zhengjiatun,43.5064,123.5064,-3.59,87,4,5.1,CN,2022-02-02 22:55:46,clear sky
159,Malaya Vishera,58.8454,32.2222,8.08,99,99,1.86,RU,2022-02-02 22:55:46,overcast clouds
160,Lavrentiya,65.5833,-171.0,1.06,68,0,22.32,RU,2022-02-02 22:55:46,clear sky
161,Kaeo,-35.1,173.7833,73.33,84,99,11.83,NZ,2022-02-02 22:55:47,overcast clouds
162,Alfred,42.2542,-77.7906,38.39,71,100,8.99,US,2022-02-02 22:55:47,overcast clouds
163,Sinnamary,5.3833,-52.95,78.37,82,67,11.97,GF,2022-02-02 22:55:48,light rain
164,Kapaa,22.0752,-159.319,80.11,59,3,1.01,US,2022-02-02 22:54:05,clear sky
165,Bereda,43.2686,-7.5406,47.91,96,95,1.9,ES,2022-02-02 22:55:48,overcast clouds
166,Puerto Escondido,15.85,-97.0667,81.55,62,3,7.76,MX,2022-02-02 22:52:33,clear sky
167,Smithers,54.7804,-127.1743,12.52,79,75,0.0,CA,2022-02-02 22:52:46,light snow
168,Zyrardow,52.0488,20.446,33.8,100,99,12.46,PL,2022-02-02 22:55:49,overcast clouds
169,Onguday,50.75,86.15,-9.08,100,55,2.33,RU,2022-02-02 22:55:49,broken clouds
170,Gamba,-2.65,10.0,76.98,87,100,4.83,GA,2022-02-02 22:51:45,moderate rain
171,Chara,56.9064,118.2631,-24.66,86,45,0.98,RU,2022-02-02 22:55:50,scattered clouds
172,Saint-Pierre,-21.3393,55.4781,80.28,83,75,34.52,RE,2022-02-02 22:52:29,light rain
173,Kodiak,57.79,-152.4072,36.91,87,100,4.61,US,2022-02-02 22:55:51,mist
174,Russas,-4.9403,-37.9758,79.09,79,48,7.47,BR,2022-02-02 22:55:51,scattered clouds
175,Sistranda,63.7256,8.834,31.96,60,94,22.39,NO,2022-02-02 22:52:26,overcast clouds
176,Saint George,37.1041,-113.5841,43.63,18,0,5.99,US,2022-02-02 22:52:08,clear sky
177,Luis Correia,-2.8792,-41.6669,82.4,89,75,5.75,BR,2022-02-02 22:52:57,broken clouds
178,Southbridge,42.0751,-72.0334,41.09,89,100,2.04,US,2022-02-02 22:55:52,overcast clouds
179,Evensk,61.95,159.2333,22.35,38,100,28.07,RU,2022-02-02 22:55:52,overcast clouds
180,Juneau,58.3019,-134.4197,28.85,95,100,0.0,US,2022-02-02 22:55:53,snow
181,Krasnoselkup,65.7,82.4667,-21.87,100,89,6.22,RU,2022-02-02 22:55:53,overcast clouds
182,Nuuk,64.1835,-51.7216,2.95,69,100,12.28,GL,2022-02-02 22:52:41,overcast clouds
183,Wynyard,-41.0,145.7167,63.95,67,26,11.32,AU,2022-02-02 22:55:53,scattered clouds
184,Yeppoon,-23.1333,150.7333,74.98,82,100,4.47,AU,2022-02-02 22:55:54,light rain
185,Tasiilaq,65.6145,-37.6368,9.82,83,100,3.67,GL,2022-02-02 22:55:54,overcast clouds
186,Neiafu,-18.65,-173.9833,84.88,74,40,4.61,TO,2022-02-02 22:55:55,scattered clouds
187,Carazinho,-28.2839,-52.7864,80.53,34,16,6.64,BR,2022-02-02 22:55:55,few clouds
188,Bonthe,7.5264,-12.505,77.88,88,34,7.14,SL,2022-02-02 22:55:55,scattered clouds
189,Soe,-9.8607,124.284,69.4,81,100,3.6,ID,2022-02-02 22:56:56,overcast clouds
190,Lexington Park,38.2668,-76.4538,45.36,89,40,3.44,US,2022-02-02 22:56:56,scattered clouds
191,Santa Fe,-31.6333,-60.7,87.91,66,100,5.3,AR,2022-02-02 22:56:57,overcast clouds
192,Sadovyy,53.3,34.3333,23.56,79,98,6.71,RU,2022-02-02 22:56:57,light snow
193,Taoudenni,22.6783,-3.9836,66.06,19,15,13.4,ML,2022-02-02 22:56:57,few clouds
194,Hithadhoo,-0.6,73.0833,81.61,69,47,3.76,MV,2022-02-02 22:53:55,scattered clouds
195,Sitka,57.0531,-135.33,39.09,93,100,5.75,US,2022-02-02 22:56:58,mist
196,Santiago Del Estero,-27.7951,-64.2615,92.48,28,49,8.93,AR,2022-02-02 22:56:58,scattered clouds
197,Kudahuvadhoo,2.6708,72.8944,81.14,72,1,6.73,MV,2022-02-02 22:56:59,clear sky
198,Hammerfest,70.6634,23.6821,18.05,73,0,2.3,NO,2022-02-02 22:56:59,clear sky
199,Lamar,33.6668,-95.5836,34.65,75,100,12.15,US,2022-02-02 22:56:59,overcast clouds
200,Mentor,41.6662,-81.3395,40.89,91,100,5.01,US,2022-02-02 22:57:00,moderate rain
201,Narsaq,60.9167,-46.05,1.15,64,65,8.28,GL,2022-02-02 22:53:10,broken clouds
202,Qujing,25.4833,103.7833,34.72,99,95,2.91,CN,2022-02-02 22:57:00,overcast clouds
203,Hofn,64.2539,-15.2082,30.11,56,100,7.76,IS,2022-02-02 22:57:01,overcast clouds
204,Rexburg,43.826,-111.7897,20.46,85,100,6.91,US,2022-02-02 22:52:24,overcast clouds
205,Roald,62.5833,6.1333,33.94,80,0,10.36,NO,2022-02-02 22:57:01,clear sky
206,Ambilobe,-13.2,49.05,73.47,96,99,0.94,MG,2022-02-02 22:52:45,overcast clouds
207,Mujiayingzi,42.1167,118.7833,3.36,79,4,6.15,CN,2022-02-02 22:57:02,clear sky
208,Doha,25.2867,51.5333,60.78,72,0,8.05,QA,2022-02-02 22:57:03,clear sky
209,Asyut,27.181,31.1837,54.95,39,40,3.58,EG,2022-02-02 22:57:03,scattered clouds
210,Provideniya,64.3833,-173.3,10.51,72,75,35.79,RU,2022-02-02 22:55:09,broken clouds
211,Bhadrak,21.0633,86.5054,65.77,89,0,4.45,IN,2022-02-02 22:57:03,clear sky
212,Sokoni,-6.4333,39.55,80.46,78,100,10.8,TZ,2022-02-02 22:57:04,overcast clouds
213,Itoman,26.1247,127.6694,69.82,88,75,18.41,JP,2022-02-02 22:57:04,broken clouds
214,Kangaatsiaq,68.3065,-53.4641,-6.83,79,100,17.07,GL,2022-02-02 22:57:05,overcast clouds
215,Pacific Grove,36.6177,-121.9166,65.43,26,0,1.99,US,2022-02-02 22:53:26,clear sky
216,Mozarlandia,-14.7447,-50.5706,74.64,90,58,3.91,BR,2022-02-02 22:57:05,broken clouds
217,Riyadh,24.6877,46.7219,51.94,37,0,5.66,SA,2022-02-02 22:57:06,clear sky
218,Pocao De Pedras,-4.6667,-44.85,76.55,84,59,2.82,BR,2022-02-02 22:57:06,broken clouds
219,Scalea,39.813,15.7956,50.58,50,0,9.51,IT,2022-02-02 22:57:06,clear sky
220,Acajutla,13.5928,-89.8275,81.81,65,5,5.55,SV,2022-02-02 22:57:07,clear sky
221,Jakarta,-6.2146,106.8451,81.52,91,20,0.0,ID,2022-02-02 22:54:02,haze
222,Faanui,-16.4833,-151.75,81.14,72,17,19.46,PF,2022-02-02 22:54:02,few clouds
223,Sola,-13.8833,167.55,83.07,84,100,0.0,VU,2022-02-02 22:57:08,very heavy rain
224,Carutapera,-1.195,-46.02,75.92,91,100,7.72,BR,2022-02-02 22:57:08,overcast clouds
225,Kalemie,-5.9475,29.1947,69.69,89,100,3.53,CD,2022-02-02 22:57:09,overcast clouds
226,Bontang,0.1333,117.5,77.67,81,100,7.7,ID,2022-02-02 22:57:09,overcast clouds
227,Kondinskoye,59.6481,67.41,21.33,94,99,11.14,RU,2022-02-02 22:57:09,overcast clouds
228,Mazamet,43.49,2.373,45.66,98,100,2.3,FR,2022-02-02 22:57:10,overcast clouds
229,The Valley,18.217,-63.0578,78.94,73,20,10.36,AI,2022-02-02 22:57:10,few clouds
230,Encruzilhada Do Sul,-30.5439,-52.5219,73.42,74,22,11.21,BR,2022-02-02 22:57:11,few clouds
231,Eyl,7.9803,49.8164,73.15,77,6,14.2,SO,2022-02-02 22:57:11,clear sky
232,Katsuura,35.1333,140.3,42.19,51,44,8.3,JP,2022-02-02 22:57:11,scattered clouds
233,Kavaratti,10.5669,72.642,79.39,73,15,11.16,IN,2022-02-02 22:57:12,few clouds
234,Portland,45.5234,-122.6762,46.62,92,100,3.0,US,2022-02-02 22:54:45,overcast clouds
235,Yuanping,38.7153,112.7575,19.67,27,0,2.82,CN,2022-02-02 22:58:12,clear sky
236,Isla Vista,34.4133,-119.861,67.73,36,0,1.99,US,2022-02-02 22:58:13,clear sky
237,Westport,41.1415,-73.3579,41.32,93,100,3.0,US,2022-02-02 22:58:13,overcast clouds
238,Karratha,-20.7377,116.8463,81.97,71,100,5.44,AU,2022-02-02 22:58:13,overcast clouds
239,Mosquera,4.7059,-74.2302,62.69,63,40,12.66,CO,2022-02-02 22:58:14,scattered clouds
240,Pandan Niog,6.2282,120.5631,81.27,76,83,12.28,PH,2022-02-02 22:58:14,broken clouds
241,Usinsk,65.9939,57.5281,15.01,96,100,8.43,RU,2022-02-02 22:58:15,overcast clouds
242,Cuervos,32.6314,-114.8556,61.75,10,0,31.7,MX,2022-02-02 22:58:15,clear sky
243,Znamenskoye,57.1281,73.8282,18.09,88,100,8.59,RU,2022-02-02 22:58:15,overcast clouds
244,San Patricio,28.017,-97.5169,78.78,75,88,12.21,US,2022-02-02 22:53:52,overcast clouds
245,Chokurdakh,70.6333,147.9167,-21.08,98,93,7.23,RU,2022-02-02 22:58:16,overcast clouds
246,Half Moon Bay,37.4636,-122.4286,65.1,30,0,4.0,US,2022-02-02 22:58:16,clear sky
247,Karaton,-6.3424,106.1045,79.95,92,60,2.46,ID,2022-02-02 22:58:17,broken clouds
248,Broken Hill,-31.95,141.4333,58.71,55,0,24.16,AU,2022-02-02 22:58:17,clear sky
249,Tuatapere,-46.1333,167.6833,58.82,81,100,7.2,NZ,2022-02-02 22:58:17,overcast clouds
250,Navolato,24.7672,-107.6944,76.64,38,92,14.5,MX,2022-02-02 22:58:18,overcast clouds
251,Licheng,23.2955,113.8284,46.33,91,100,6.13,CN,2022-02-02 22:58:18,light rain
252,Solnechnyy,50.7214,136.6319,-7.1,99,96,2.55,RU,2022-02-02 22:58:19,overcast clouds
253,Luderitz,-26.6481,15.1594,68.27,78,69,1.88,NA,2022-02-02 22:56:35,broken clouds
254,Lima,-12.0432,-77.0282,76.14,60,0,14.97,PE,2022-02-02 22:56:03,clear sky
255,Calera,33.1029,-86.7536,58.05,93,100,4.0,US,2022-02-02 22:58:20,mist
256,Lasa,46.6166,10.7002,39.94,94,72,8.34,IT,2022-02-02 22:57:21,broken clouds
257,Nikolskoye,59.7035,30.7861,21.09,98,99,0.87,RU,2022-02-02 22:57:05,overcast clouds
258,Vanavara,60.34,102.2797,-8.34,100,95,3.24,RU,2022-02-02 22:58:20,overcast clouds
259,Qaanaaq,77.484,-69.3632,-13.7,83,100,6.87,GL,2022-02-02 22:58:21,overcast clouds
260,Mamontovo,52.7055,81.6244,-2.18,100,99,2.71,RU,2022-02-02 22:58:21,overcast clouds
261,Kedrovyy,56.1667,91.8167,-12.14,99,38,3.62,RU,2022-02-02 22:58:21,scattered clouds
262,East London,-33.0153,27.9116,74.53,94,67,12.88,ZA,2022-02-02 22:58:22,light rain
